name,district,latitude,longitude,type
Pollachi Old Bus Stand,Tamil Nadu,10.662554,77.0062658,bus_stop
Pollarteru,Tamil Nadu,10.0626311,78.2870829,village
Polpulli,Tamil Nadu,10.729029,76.7338519,village
Polur,Tamil Nadu,12.5128284,79.1265194,town
Polur,Tamil Nadu,10.2107199,77.3210692,village
Polykandy,Tamil Nadu,9.8266482,80.1894442,village
Pombarahalli,Tamil Nadu,13.1920714,78.2643773,village
Pombattipatti,Tamil Nadu,10.6189788,78.274219,village
Pombra,Tamil Nadu,10.9330757,76.4511583,village
Pommali Madai,Tamil Nadu,10.5044213,78.7788476,village
Pomopuram,Tamil Nadu,13.3275326,78.6200178,village
Pomparippu,Tamil Nadu,8.3449854,79.8881181,neighborhood
Ponakulam,Tamil Nadu,10.6570653,79.047575,village
Ponbethi,Tamil Nadu,9.9572481,79.0861129,village
Pondai,Tamil Nadu,11.2697423,78.6511217,village
Pondicherry Bus Stand,Tamil Nadu,11.932186,79.8174643,bus_stop
Ponga,Tamil Nadu,9.4518647,76.3889326,village
Pongalur,Tamil Nadu,10.9711196,77.3769726,village
Pongam,Tamil Nadu,10.2424034,76.3711586,village
Pongamthanam,Tamil Nadu,9.5121289,76.5929974,neighborhood
Ponganadu,Tamil Nadu,8.7833217,76.8444513,village
Ponganamkadu,Tamil Nadu,10.5664642,76.2480085,neighborhood
Pongiyannannagar,Tamil Nadu,11.7514967,77.7815915,village
Pongumchuvadu Colony,Tamil Nadu,10.2324207,76.6679553,village
Ponkkudippatti,Tamil Nadu,10.2895008,78.7458801,village
Ponkunnam,Tamil Nadu,9.5650989,76.7558297,bus_stop
Ponkunnam,Tamil Nadu,9.564952,76.755683,town
Ponkunnam Bus Stand,Tamil Nadu,9.5651366,76.7559055,bus_stop
Ponlait,Tamil Nadu,12.0069972,79.8558896,village
Ponmadanallur,Tamil Nadu,11.1703815,79.6601379,village
Ponmalai Nagar,Tamil Nadu,11.6825072,78.2769673,village
Ponmanai,Tamil Nadu,8.3555192,77.3284936,village
Ponmar,Tamil Nadu,12.8574825,80.1719383,village
Ponmudi,Tamil Nadu,8.76,77.115,village
Ponmudi,Tamil Nadu,9.9603144,77.0548884,neighborhood
Ponnabhara,Tamil Nadu,9.3960157,77.0387112,neighborhood
Ponnachi,Tamil Nadu,12.1128036,77.6005905,village
Ponnagallu,Tamil Nadu,13.3576459,79.3838594,village
Ponnagar,Tamil Nadu,9.3100248,80.3997343,village
Ponnagaram,Tamil Nadu,11.33123,78.98372,village
Ponnai,Tamil Nadu,13.1267309,79.2572084,village
Ponnaikuthikadu,Tamil Nadu,10.296047,79.20805,village
Ponnalai,Tamil Nadu,9.7507128,79.9174453,village
Ponnam Lakshamveed Colony,Tamil Nadu,10.677717,76.056509,neighborhood
Ponnamakalupattadai,Tamil Nadu,13.3184268,79.402807,village
Ponnamakulapalle,Tamil Nadu,13.1812474,78.6184246,village
Ponnamangalam,Tamil Nadu,9.8889449,79.1096091,village
Ponnamaravati,Tamil Nadu,10.2756807,78.5402958,town
Ponnamaravati,Tamil Nadu,10.2768281,78.5416358,town
Ponnambalampatti,Tamil Nadu,11.0672757,78.54568,village
Ponnambalappatti,Tamil Nadu,10.5334461,78.2529652,village
Ponnamkayam,Tamil Nadu,11.3902704,76.0390135,village
Ponnamkode,Tamil Nadu,10.9475981,76.5176242,village
Ponnampalayam,Tamil Nadu,11.2555181,77.8859238,village
Ponnampatti,Tamil Nadu,10.3555129,78.8284492,village
Ponnangannipatti,Tamil Nadu,10.9879302,78.5428842,village
Ponnangur,Tamil Nadu,12.6628137,78.4137698,village
Ponnankara,Tamil Nadu,11.7054515,76.1163948,neighborhood
Ponnanur,Tamil Nadu,10.3158904,78.6957765,village
Ponnappa Gavundapalli,Tamil Nadu,12.6449969,78.174414,village
Ponnapur east,Tamil Nadu,10.6917728,79.2529283,village
Ponnapur west,Tamil Nadu,10.6841,79.25537,village
Ponnapuram,Tamil Nadu,10.6991953,77.3909916,village
Ponnaramthottam,Tamil Nadu,9.2385431,76.5332302,neighborhood
Ponnavarai,Tamil Nadu,10.8784761,79.1160154,village
Ponnavarayankottai Ukkadai,Tamil Nadu,10.4121881,79.3296897,village
Ponnaveli,Tamil Nadu,9.3742272,80.0838376,village
Ponnepalli,Tamil Nadu,12.8834353,78.4134395,village
Ponneri,Tamil Nadu,13.336164,80.1948281,town
Ponneri,Tamil Nadu,11.1541516,78.2725829,village
Ponneripatti,Tamil Nadu,11.1320952,78.0746757,village
Ponnezha,Tamil Nadu,9.2047442,76.5556308,neighborhood
Ponniakurussi,Tamil Nadu,10.9883301,76.2388801,village
Ponniakurussi,Tamil Nadu,10.9837677,76.2378416,neighborhood
Ponnur,Tamil Nadu,11.1214018,79.6064293,village
Ponnusangampatti,Tamil Nadu,11.0719086,78.5273981,village
Ponparapi,Tamil Nadu,11.2723792,79.2347455,village
Ponparappi,Tamil Nadu,11.2709492,79.2364398,village
Ponparappian street,Tamil Nadu,11.1548779,79.2151534,village
Ponparappikudikadu,Tamil Nadu,11.2717262,79.2304094,village
Ponpathirkoodam,Tamil Nadu,12.5850498,79.98222,neighborhood
Ponpilakkunu Colony,Tamil Nadu,10.9123778,76.4766906,neighborhood
Ponthiyampuram Colony,Tamil Nadu,10.9305543,76.4767012,neighborhood
Poochakkal,Tamil Nadu,9.8008428,76.3536554,village
Poochanari,Tamil Nadu,10.6361495,76.9058783,village
Poochi reddiyur,Tamil Nadu,11.60797,77.99223,village
Poochiathipadu,Tamil Nadu,13.2140255,80.0882553,village
Poochikaadu,Tamil Nadu,8.3593765,77.9066303,village
Poochinnippadam,Tamil Nadu,10.4415359,76.2183267,neighborhood
Poochitheru,Tamil Nadu,10.6396775,79.835718,village
Poochukudivayal,Tamil Nadu,10.6059237,78.9203095,village
Poojappa Layout,Tamil Nadu,13.0347892,77.6435238,neighborhood
Poojaramanahalli,Tamil Nadu,13.1214058,77.9033624,village
Poojary Layout,Tamil Nadu,13.0268483,77.5764654,neighborhood
Poojenahalli,Tamil Nadu,13.216271,77.6572142,village
Pookiloodu Kunnu Colony,Tamil Nadu,11.6953316,76.019238,neighborhood
Pookkaratheru,Tamil Nadu,10.6913456,79.8415095,neighborhood
Pookkattiri,Tamil Nadu,10.9047939,76.0974699,village
Pookkodu,Tamil Nadu,9.297104,76.7512818,neighborhood
Pookkollai,Tamil Nadu,10.7445293,79.0888189,village
Pookkollai,Tamil Nadu,10.9023242,79.2081538,village
Pookkottumpadam,Tamil Nadu,11.2439931,76.3001825,village
Pookkottur,Tamil Nadu,11.0966692,76.0644493,village
Pookode,Tamil Nadu,11.5357024,76.0305834,village
Pookottuchola,Tamil Nadu,11.2192222,76.0430098,village
Poolakkal Colony,Tamil Nadu,11.7559462,76.0555338,neighborhood
Poolakkalparambu Colony,Tamil Nadu,10.7378641,76.5773278,neighborhood
Poolakkaparambu Colony,Tamil Nadu,10.7165482,76.5014557,neighborhood
Poolakund,Tamil Nadu,11.5749677,76.3004665,neighborhood
Poolambadi,Tamil Nadu,11.4121053,78.7144339,village
Poolampatti,Tamil Nadu,11.6564791,77.7652169,village
Poolanchery,Tamil Nadu,11.072962,78.395254,village
Poolangudi,Tamil Nadu,10.727653,78.7953454,village
Poolangulam,Tamil Nadu,8.8640644,77.4259377,village
Poolangulathupatti,Tamil Nadu,10.7351741,78.5681677,village
Poolankinar,Tamil Nadu,10.5997337,77.1857875,village
Poolankollai,Tamil Nadu,10.1910393,79.1759739,village
Poolankudiyiruppu,Tamil Nadu,9.0000187,77.2215204,village
Poolapatti,Tamil Nadu,12.0426852,78.1663798,village
Poolappoyka ST Colony,Tamil Nadu,11.3441678,76.3119908,village
Poolathur,Tamil Nadu,10.2257843,77.6667794,village
Poolavadi,Tamil Nadu,10.740093,77.3084858,village
Poolayil Colony,Tamil Nadu,9.2302865,76.6627191,neighborhood
Poolayil Colony,Tamil Nadu,9.2300336,76.6624502,neighborhood
Pooldesivaripalle,Tamil Nadu,13.2098795,78.9454068,village
Pooluvapatti,Tamil Nadu,10.9596773,76.8149681,village
Poomala,Tamil Nadu,9.843362,76.8503029,village
Poomaniyur,Tamil Nadu,11.5730325,77.7569199,village
Poombarai,Tamil Nadu,10.2570859,77.4092515,village
Poomkaavanam,Tamil Nadu,9.37156,76.9176802,neighborhood
Poompuhaar,Tamil Nadu,9.6328913,80.0825684,village
Poompuhar,Tamil Nadu,11.1452914,79.8537308,village
Poompuhar Bus Stand,Tamil Nadu,11.1442194,79.8533891,bus_stop
Poompuhar Nagar,Tamil Nadu,13.093725,80.2527966,neighborhood
Poomudaiyankudikadu,Tamil Nadu,11.3116606,79.2260944,village
Poomudiyanpatti,Tamil Nadu,11.1735089,79.1382154,village
Poonachi,Tamil Nadu,11.5903816,77.6618385,village
Poonakary,Tamil Nadu,9.5043102,80.2124126,town
Poonamallee,Tamil Nadu,13.0492031,80.1010677,town
Poonamallee MTC Terminus,Tamil Nadu,13.0511602,80.0949546,bus_stop
Poonampalayam,Tamil Nadu,10.9337163,78.6858315,village
Poondi,Tamil Nadu,13.2085812,79.8772895,village
Poondi,Tamil Nadu,10.1978582,77.3332994,village
Poondi,Tamil Nadu,10.43928,78.9789319,village
Poondi,Tamil Nadu,10.8655757,78.9411671,village
Poondi,Tamil Nadu,10.7760017,79.2489244,village
Poondi,Tamil Nadu,12.8932286,79.4032008,village
Poondi,Tamil Nadu,10.8955536,79.3666452,village
Poondi,Tamil Nadu,10.81625,79.64497,village
Poondi,Tamil Nadu,11.02646,79.02576,village
Poondi,Tamil Nadu,10.8639864,78.9414518,village
Poondi thoppu,Tamil Nadu,10.7704052,79.2480875,village
Poondipalayam,Tamil Nadu,11.0624337,78.2200824,village
Poondipalayam,Tamil Nadu,11.0090849,77.7906887,village
Poongavur,Tamil Nadu,10.9549,79.69531,village
Poongavur,Tamil Nadu,10.8125729,79.5318505,village
Poongode,Tamil Nadu,11.1683541,76.280193,village
Poongudi,Tamil Nadu,10.454178,78.8095021,village
Poongudipatti,Tamil Nadu,10.679586,78.4476185,village
Poonimangadu,Tamil Nadu,13.2637144,79.6386767,village
Poonithura,Tamil Nadu,9.9412805,76.3359475,neighborhood
Poonjar,Tamil Nadu,9.6734751,76.8132759,bus_stop
Poonjar,Tamil Nadu,9.6737595,76.8130292,town
Poonkassery,Tamil Nadu,9.6204837,76.4826107,neighborhood
Poonnangadu,Tamil Nadu,11.0629834,78.3829282,village
Poonthandalam,Tamil Nadu,12.9642395,80.0497578,village
Poonthottam,Tamil Nadu,10.8268025,79.3903161,village
Poonthottam,Tamil Nadu,10.9335643,79.6523952,village
Poonthura,Tamil Nadu,8.4435633,76.9439881,neighborhood
Poonumkunnam,Tamil Nadu,8.6717105,76.7566763,neighborhood
Poopalli,Tamil Nadu,9.4459456,76.3995045,village
Poopara,Tamil Nadu,9.9775725,77.2073032,village
Poopulli Colony,Tamil Nadu,10.8474181,76.5337003,neighborhood
Poorakkilagoundampatty,Tamil Nadu,10.8130171,78.5695135,village
Pooranamkuppam,Tamil Nadu,11.8660134,79.8154466,village
Poorandapalayam,Tamil Nadu,11.115687,77.0874338,village
Poosalangudi,Tamil Nadu,10.61457,79.61259,village
Poosaliyur,Tamil Nadu,11.5524,78.44754,village
Poosaripalayam,Tamil Nadu,11.46506,78.22802,village
Poosaripannaiyur,Tamil Nadu,11.07604,78.28717,village
Poosaripatti,Tamil Nadu,10.6693169,78.3517027,village
Poosaripatti,Tamil Nadu,10.95535,78.55881,village
Poosaripatti,Tamil Nadu,10.6725681,77.1142219,village
Poosaripatty,Tamil Nadu,11.7163999,78.3347182,village
Poosaripatty,Tamil Nadu,11.8375999,78.0631354,village
Poosariyur,Tamil Nadu,11.58961,77.98764,village
Poosharimedu,Tamil Nadu,10.781957,76.7326516,neighborhood
Poothakkad,Tamil Nadu,10.8718752,76.3566498,village
Poothakkuzhi,Tamil Nadu,9.5026662,76.7866753,neighborhood
Poothamcode,Tamil Nadu,8.5534739,77.0642881,neighborhood
Poothikkad,Tamil Nadu,11.6487508,76.2377911,neighborhood
Poothirikkal,Tamil Nadu,9.6172357,76.6168967,village
Poothirikunn Colony,Tamil Nadu,10.8645484,76.5105073,neighborhood
Poothotta,Tamil Nadu,9.8452823,76.3868676,village
Poothrezhathu Colony,Tamil Nadu,9.7173072,76.4051994,neighborhood
Poothura,Tamil Nadu,8.6564451,76.7688541,village
Poothurai,Tamil Nadu,8.2539422,77.1518111,village
Poovakkonpati,Tamil Nadu,10.3273323,78.6698985,village
Poovalli Kuppam,Tamil Nadu,13.0203772,79.8909023,neighborhood
Poovalur,Tamil Nadu,10.0548348,79.0947896,village
Poovalur,Tamil Nadu,10.41045,79.21796,village
Poovampatti,Tamil Nadu,10.2962568,78.8249301,village
Poovamthara,Tamil Nadu,9.8614607,76.3493779,neighborhood
Poovanam,Tamil Nadu,10.35239,79.27822,village
Poovankal,Tamil Nadu,8.7631554,76.7265573,neighborhood
Poovanoor,Tamil Nadu,8.8957707,77.3582742,village
Poovanoor,Tamil Nadu,10.7470776,79.4143041,village
Poovanpuzha,Tamil Nadu,8.9168664,76.5590412,neighborhood
Poovanthi,Tamil Nadu,9.8576761,78.2778425,village
Poovanthikollai,Tamil Nadu,11.0847484,79.3171323,village
Poovanthuruttu Industrial Estate,Tamil Nadu,9.5510495,76.5282606,neighborhood
Poovanur,Tamil Nadu,11.7409722,78.2719803,village
Poovar Bus Station,Tamil Nadu,8.3194151,77.072125,bus_stop
Poovar Camp,Tamil Nadu,10.2739501,77.0855386,neighborhood
Poovarani,Tamil Nadu,9.6685488,76.7076397,village
Poovaranthode,Tamil Nadu,11.3864159,76.073048,village
Poovarasankulam,Tamil Nadu,9.1070689,80.2788174,village
Poovathani,Tamil Nadu,10.9427443,76.3208671,village
Poovathilappu,Tamil Nadu,9.6283377,76.6738441,village
Poovathodu,Tamil Nadu,9.6840144,76.7388317,village
Poovathummood,Tamil Nadu,9.4784407,76.5869771,neighborhood
Poovathur,Tamil Nadu,10.59924,79.29372,village
Poovattoor,Tamil Nadu,9.0553403,76.7512471,village
Pooyapilli,Tamil Nadu,10.1501193,76.2052481,neighborhood
Pooyappally,Tamil Nadu,8.9076004,76.7623489,village
Poozhikad,Tamil Nadu,9.2022384,76.6761775,village
Poozhikunn Colony,Tamil Nadu,8.4727722,77.1279257,neighborhood
Popireddipalle,Tamil Nadu,13.2668966,79.1859332,village
Poragaraippatti,Tamil Nadu,10.3232474,78.6609077,village
Poraiyar,Tamil Nadu,11.0232178,79.8337411,town
Poraiyur,Tamil Nadu,11.7152222,77.7860221,village
Porakudi,Tamil Nadu,10.9058349,79.70546,village
Poram,Tamil Nadu,10.4753102,78.9433926,village
Porasalpatty,Tamil Nadu,11.4752747,78.0580567,village
Porasangadu,Tamil Nadu,11.1991675,79.5672262,village
Porasapalayam,Tamil Nadu,11.250159,78.1155771,village
Porissikkavundampatti,Tamil Nadu,10.5713745,78.4879803,village
Porkulam Lakshamveed Colony,Tamil Nadu,10.6775874,76.0667477,neighborhood
Porkulam Lakshamveedu Colony,Tamil Nadu,10.6746889,76.0664074,neighborhood
Porkulam School Colony,Tamil Nadu,10.6746154,76.0758147,neighborhood
Pornipalle,Tamil Nadu,13.4517078,78.6049353,village
Pororai hatty,Tamil Nadu,11.3603973,76.7568431,village
Porotta Junction,Tamil Nadu,9.3909498,76.7284242,neighborhood
Porpandal,Tamil Nadu,12.6966961,79.8847675,village
Porpathinthanallur,Tamil Nadu,11.1319212,79.3631475,village
Porsigaundan Palya,Tamil Nadu,11.8934084,77.2877374,village
Porulur,Tamil Nadu,10.6004521,77.6261891,village
Porundavākkam,Tamil Nadu,12.6846698,80.041548,village
Porundavākkam,Tamil Nadu,12.6714079,80.1460361,village
Porutrhikode Colony,Tamil Nadu,10.7065838,76.433759,neighborhood
Poruvai,Tamil Nadu,10.6467559,78.547229,village
Poruvazhy,Tamil Nadu,9.0726261,76.6555,village
Posampatti,Tamil Nadu,10.8140136,78.5846525,village
Posampatti,Tamil Nadu,10.81388,78.58471,village
Poshettihalli,Tamil Nadu,13.4648357,77.6163938,village
Post & Telegraph Layout,Tamil Nadu,13.0247314,77.6580404,neighborhood
Post Office Junction,Tamil Nadu,9.0197994,76.9215676,neighborhood
Postal Colony,Tamil Nadu,13.036329,80.2195477,neighborhood
Postal Colony,Tamil Nadu,13.0351918,77.5771223,neighborhood
Postal and Telecom Colony,Tamil Nadu,13.0124266,77.6178262,neighborhood
Potanahalli,Tamil Nadu,12.868134,76.3085328,village
Potapalem,Tamil Nadu,13.4029468,78.9485221,village
Potayammal Colony,Tamil Nadu,10.8246916,76.0542121,neighborhood
Pothakudy,Tamil Nadu,10.7373951,79.5098382,village
Potham pattu,Tamil Nadu,13.199802,79.0726322,neighborhood
Pothamedu,Tamil Nadu,10.0547382,77.0667398,village
Pothanattu,Tamil Nadu,9.715209,76.3208965,neighborhood
Pothanegama,Tamil Nadu,8.119887,80.1742476,village
Pothanegama,Tamil Nadu,8.3256963,80.3683466,village
Pothanicad,Tamil Nadu,10.0063555,76.6813356,village
Pothanicad Bus Waiting Station,Tamil Nadu,10.0069201,76.681229,bus_stop
Pothanpuram,Tamil Nadu,9.5584763,76.6451765,neighborhood
Pothapatti,Tamil Nadu,10.6211827,78.2890248,village
Pothapuram,Tamil Nadu,12.3945494,78.2136296,village
Pothayadi,Tamil Nadu,8.1274538,77.4996999,village
Pothenkuzhi,Tamil Nadu,9.3982412,77.032768,neighborhood
Pothenplackal padi,Tamil Nadu,9.5584274,76.7249,neighborhood
Potheri,Tamil Nadu,12.8183263,80.0384192,village
Poththappatti,Tamil Nadu,10.5564611,78.4799337,village
Pothu raju guntha,Tamil Nadu,13.1519732,79.3394317,village
Pothukal,Tamil Nadu,11.4041114,76.2526734,village
Pothukal Bus Station; Pothukal,Tamil Nadu,11.4045444,76.2521184,bus_stop
Pothukam,Tamil Nadu,9.6126384,76.7479415,neighborhood
Pothukolly,Tamil Nadu,11.5387288,76.26872,village
Pothundy,Tamil Nadu,10.551414,76.6198262,village
Pothur,Tamil Nadu,13.1576438,80.1558254,village
Pothuravuthanpatty,Tamil Nadu,10.8351677,78.3307064,village
Pothuval Colony,Tamil Nadu,8.4686734,77.1282744,neighborhood
Pothuvayil ST Colony,Tamil Nadu,11.3256092,76.3196655,village
Pothuvoor,Tamil Nadu,9.3099978,76.525707,neighborhood
Pottachal Nagar,Tamil Nadu,10.0435914,76.3210927,neighborhood
Pottagaripalle,Tamil Nadu,13.292756,78.7100378,village
Pottalkulam,Tamil Nadu,8.1383108,77.5304411,village
Pottalpudur,Tamil Nadu,8.7987487,77.3867485,village
Pottamelkkadavu,Tamil Nadu,9.2683739,76.5659863,neighborhood
Pottanam,Tamil Nadu,11.2926788,78.2041013,village
Pottaneri,Tamil Nadu,11.8260589,77.9053113,village
Pottaveli,Tamil Nadu,11.1843802,79.5844084,village
Pottaveli,Tamil Nadu,11.2332125,79.1493551,village
Pottayilppadi Colony,Tamil Nadu,10.8362409,76.5136102,neighborhood
Pottayilppadi Colony,Tamil Nadu,10.8225075,76.5036859,neighborhood
Pottepali,Tamil Nadu,12.9508542,78.2875366,village
Pottery Town,Tamil Nadu,13.001385,77.6079476,neighborhood
Pottilipalayam,Tamil Nadu,11.3361462,77.8455859,village
Pottipara,Tamil Nadu,10.9786832,76.1274007,village
Pottireddipatty,Tamil Nadu,11.1684013,78.2717924,village
Pottumuppath,Tamil Nadu,9.4493439,76.4352576,neighborhood
Pottur,Tamil Nadu,10.7989159,76.042509,village
Pottuvachavadi,Tamil Nadu,10.7415,79.17361,village
Potukanuma,Tamil Nadu,13.4041509,79.0731553,village
Poundirapuram,Tamil Nadu,10.95904,79.45209,village
Poundukadavu,Tamil Nadu,8.5266946,76.8838005,neighborhood
Pour Tous,Tamil Nadu,11.9870152,79.8323386,neighborhood
Pouvathu Kavala,Tamil Nadu,9.5369021,76.7459817,neighborhood
Powdiconam or Society Mukku,Tamil Nadu,8.5729444,76.9255837,village
Power House Junction,Tamil Nadu,8.890406,76.6202986,neighborhood
Poyiddy,Tamil Nadu,9.8126172,80.0266146,village
Poykadipatti,Tamil Nadu,10.46629,78.6566162,village
Poypara,Tamil Nadu,8.571901,76.9819095,neighborhood
Poyyakkara,Tamil Nadu,9.2800402,76.4768103,neighborhood
Poyyakkudi,Tamil Nadu,11.129192,79.5720863,village
Poyyakudi,Tamil Nadu,10.7058713,78.8565317,village
Poyyamani,Tamil Nadu,10.5599838,78.4727883,village
Poyyamani,Tamil Nadu,10.8798257,78.5034623,village
Poyyaputhur,Tamil Nadu,10.9549141,78.2881622,village
Poyyathanallur,Tamil Nadu,11.2171066,79.1241354,village
Poyyeri,Tamil Nadu,11.047143,78.1631219,village
Poyyeri,Tamil Nadu,11.2755066,77.8297421,village
Poyyundarkudikadu,Tamil Nadu,10.5617,79.25726,village
Poyyur,Tamil Nadu,11.0644117,79.1074419,village
Poyyāvayal,Tamil Nadu,10.1034127,78.955661,village
Pozhikarai,Tamil Nadu,8.1061498,77.4065675,village
Pozhimala Colony,Tamil Nadu,9.8783805,76.4764052,neighborhood
Pozhiyamparambu,Tamil Nadu,9.6580753,76.3864744,neighborhood
Pozhiyoor,Tamil Nadu,8.301634,77.0917189,village
Pozhuthana,Tamil Nadu,11.5876934,76.0185741,village
Prabhuvanahalli,Tamil Nadu,13.2900778,76.9792269,village
Prakasapuram,Tamil Nadu,8.5683126,77.9804446,village
Prakash,Tamil Nadu,9.8591221,77.0506484,village
Prakash Gram,Tamil Nadu,9.8006052,77.2067743,village
Prakash Nagar,Tamil Nadu,11.9253093,78.1753838,village
Prakash Nagar,Tamil Nadu,12.9948984,77.5635409,neighborhood
Prakash‌palya,Tamil Nadu,12.2078082,77.2605584,village
Prakkanam,Tamil Nadu,9.2717295,76.735303,village
Prakkulam,Tamil Nadu,8.9380833,76.5820785,neighborhood
Prakruthi Nagar,Tamil Nadu,13.0978966,77.6157367,neighborhood
Prakruthi Park,Tamil Nadu,8.5508302,76.8968344,neighborhood
Prakruthi Township,Tamil Nadu,13.0308767,77.6521533,neighborhood
Prakruthi Urban Ville,Tamil Nadu,12.9338918,77.7090257,neighborhood
Pramada,Tamil Nadu,9.4949931,76.9359802,neighborhood
Pramadom,Tamil Nadu,9.2479139,76.7894308,village
Pramodha Layout,Tamil Nadu,12.9361971,77.5278756,neighborhood
Prarthana,Tamil Nadu,11.998669,79.8159479,neighborhood
Prasanna Layout,Tamil Nadu,12.9974648,77.4970838,neighborhood
Prashant Nagar,Tamil Nadu,8.5278089,76.9182615,neighborhood
Prashanth Extension,Tamil Nadu,12.983525,77.7489244,neighborhood
Prashanth Nagar,Tamil Nadu,12.9776188,77.5313254,neighborhood
Prashanth Nagar,Tamil Nadu,13.1803833,79.0905547,neighborhood
Prathabaramapuram,Tamil Nadu,10.6661989,79.8413574,village
Pratibha Nagar,Tamil Nadu,9.7482359,77.0882778,neighborhood
Pravachambalam,Tamil Nadu,8.4486945,77.0123907,neighborhood
Pravattom,Tamil Nadu,9.6800524,76.5057549,neighborhood
Pravinkoodu,Tamil Nadu,9.3491292,76.5946465,neighborhood
Pravithanam,Tamil Nadu,9.7461264,76.7026221,village
Prayatna,Tamil Nadu,12.0012644,79.8168084,neighborhood
Prayera Colony,Tamil Nadu,8.1813674,77.4180439,neighborhood
Prem Nagar,Tamil Nadu,12.9964086,77.5229642,neighborhood
Press colony,Tamil Nadu,11.178903,76.9569137,neighborhood
Prestige Shantiniketan,Tamil Nadu,12.992357,77.7286826,neighborhood
Priranavidagam,Tamil Nadu,10.99245,79.44529,village
Prithvi Layout,Tamil Nadu,12.977178,77.7436455,neighborhood
Prithvipakkam,Tamil Nadu,13.1186995,80.1588115,neighborhood
Private Bus Stand,Tamil Nadu,12.3187256,76.6482804,bus_stop
Private Bus Stand,Tamil Nadu,10.2317457,76.1958054,bus_stop
Private Bus Stand,Tamil Nadu,9.266529,76.7908744,bus_stop
Private Bus Stand; Koothattukulam,Tamil Nadu,9.8632382,76.5933045,bus_stop
Private Bus Stand; North Paravur,Tamil Nadu,10.1452824,76.232225,bus_stop
Private Bus Stand;Perumbavoor,Tamil Nadu,10.1132352,76.473753,bus_stop
Private Bus Station,Tamil Nadu,13.260185,76.4752039,bus_stop
Private Bus Station,Tamil Nadu,9.7914693,76.8523262,bus_stop
