name,type,latitude,longitude,district,state,osm_id
Alavayal,village,10.3242291,78.5423541,Trichy,Tamil Nadu,5646263960
Thuthur,village,10.3102749,78.5435342,Sivaganga,Tamil Nadu,5646296408
Rettiyapatti,village,10.3071082,78.5630607,Sivaganga,Tamil Nadu,5646319314
Moolangudi,village,10.3007325,78.5785961,Sivaganga,Tamil Nadu,5646319431
Melamelanilai,village,10.2971012,78.6058473,Sivaganga,Tamil Nadu,5646330259
Mekkinipatti,village,10.3098527,78.6345148,Trichy,Tamil Nadu,5646337256
Sevalur,village,10.296679,78.6333239,Sivaganga,Tamil Nadu,5650180570
Kattaiyandipatti,village,10.2535651,78.5461092,Sivaganga,Tamil Nadu,5650262986
Keelavegupatti,village,10.2657693,78.5695195,Sivaganga,Tamil Nadu,5650262987
P. Usilampatti,village,10.2750383,78.5716009,Sivaganga,Tamil Nadu,5650262988
Vegupatti,village,10.2726947,78.5634899,Sivaganga,Tamil Nadu,5650262989
Kattupatty,village,10.2900075,78.5627603,Sivaganga,Tamil Nadu,5650262991
Thottiyampatti,village,10.2651359,78.5332346,Sivaganga,Tamil Nadu,5650306565
Mylapore,village,10.289163,78.5218191,Sivaganga,Tamil Nadu,5650306567
Kapamandivenganapalle,village,13.4483884,79.3125137,Ranipet,Tamil Nadu,5651180167
Balijamondivenganapalle,village,13.4548303,79.3088862,Ranipet,Tamil Nadu,5651180168
Marepalle,village,13.4291269,79.306645,Ranipet,Tamil Nadu,5651180169
Vedarukuppam,village,13.4337407,79.3202966,Ranipet,Tamil Nadu,5651180170
Damarakuppam,village,13.4382451,79.3395365,Ranipet,Tamil Nadu,5651180171
Kotturu,village,13.4434361,79.3347118,Ranipet,Tamil Nadu,5651180172
Saddikulapalle,village,13.4513327,79.3564925,Ranipet,Tamil Nadu,5651180174
Konangipalle,village,13.4558455,79.3656618,Ranipet,Tamil Nadu,5651180175
Gollapalle,village,13.4518881,79.3638654,Ranipet,Tamil Nadu,5651180176
Erramrajupalle,village,13.4245256,79.3461546,Ranipet,Tamil Nadu,5651180179
Diguva Yerramarajupalle,village,13.422103,79.3553906,Ranipet,Tamil Nadu,5651180180
Tirumalakondamambapuram,village,13.4510838,79.3711566,Ranipet,Tamil Nadu,5651180181
Tirumalarajupuram,village,13.4407736,79.3708142,Ranipet,Tamil Nadu,5651180182
Chinnamareddikandriga,village,13.4362486,79.3628485,Ranipet,Tamil Nadu,5651180184
Pachikapalem,village,13.44636,79.3594793,Ranipet,Tamil Nadu,5651180185
Gazanki,village,13.3985753,79.3515743,Ranipet,Tamil Nadu,5651180186
Perumallapalle,village,13.411342,79.3055811,Ranipet,Tamil Nadu,5651180187
Chavanapalle,village,13.4051617,79.3016506,Ranipet,Tamil Nadu,5651180188
Allamudrikandriga,village,13.4077892,79.2714581,Ranipet,Tamil Nadu,5651180189
Veperi,village,13.4069479,79.2755322,Ranipet,Tamil Nadu,5651180190
Rentalachenu,village,13.4055864,79.2819034,Ranipet,Tamil Nadu,5651180191
Chenchugudi,village,13.4007516,79.2861566,Ranipet,Tamil Nadu,5651180193
Aggichenupalle,village,13.3965823,79.2624168,Ranipet,Tamil Nadu,5651180194
Boppalamadugu,village,13.388166,79.264281,Ranipet,Tamil Nadu,5651180195
Tirumalayyapalle,village,13.3881379,79.2818631,Ranipet,Tamil Nadu,5651180197
Kondakindapalle,village,13.3814315,79.2781946,Ranipet,Tamil Nadu,5651180199
Buchchireddikandriga,village,13.3505915,79.2835643,Ranipet,Tamil Nadu,5651180201
Allamadugu,village,13.3534499,79.2954286,Ranipet,Tamil Nadu,5651180202
Tellagundlapalle,village,13.344629,79.2551616,Vellore,Tamil Nadu,5651180203
Garampalle,village,13.3306938,79.2609157,Ranipet,Tamil Nadu,5651180204
Katikapalle,village,13.3102726,79.2528197,Vellore,Tamil Nadu,5651180207
Bodidevarapalle,village,13.3146002,79.2430171,Vellore,Tamil Nadu,5651180208
Bommaiahpalle,village,13.3303365,79.2550644,Vellore,Tamil Nadu,5651180210
Jadabapanapalle,village,13.3339572,79.2418573,Vellore,Tamil Nadu,5651180213
Devalampeta,village,13.3286381,79.246614,Vellore,Tamil Nadu,5651180214
Thippinaidupalle,village,13.3219511,79.252845,Vellore,Tamil Nadu,5651180215
Thotavandlapalle,village,13.3350884,79.2476226,Vellore,Tamil Nadu,5651180217
Mopireddipalle,village,13.3349896,79.1856863,Vellore,Tamil Nadu,5651180218
Gudyanampalle,village,13.3397806,79.2227463,Vellore,Tamil Nadu,5651180220
Godugumanipalle,village,13.3300017,79.2233251,Vellore,Tamil Nadu,5651180322
Damarlagunta,village,13.3106275,79.2174455,Vellore,Tamil Nadu,5651180323
Cherlapalle,village,13.3165389,79.2012077,Vellore,Tamil Nadu,5651180324
Ugranampalle,village,13.3221356,79.1874663,Vellore,Tamil Nadu,5651180325
Bottavaripalle,village,13.3265267,79.1786437,Vellore,Tamil Nadu,5651180327
Gollapalle,village,13.3212226,79.1816247,Vellore,Tamil Nadu,5651180328
Samireddipalle,village,13.3245558,79.1733526,Vellore,Tamil Nadu,5651180329
Pedda Kavurivaripalle,village,13.3272409,79.1963888,Vellore,Tamil Nadu,5651180332
Kanyakapuram,village,13.3361363,79.2054079,Vellore,Tamil Nadu,5651180335
Ammapalle,village,13.3462934,79.1054247,Vellore,Tamil Nadu,5651180337
Pentapalle,village,13.369202,79.1248078,Vellore,Tamil Nadu,5651180340
Polavaram,village,13.370671,79.1376049,Vellore,Tamil Nadu,5651180342
Nadimpalle,village,13.3713537,79.1311272,Vellore,Tamil Nadu,5651180344
Chintamakulapalle,village,13.3753224,79.1398152,Vellore,Tamil Nadu,5651180345
Bandakrindapalle,village,13.3655643,79.1547442,Vellore,Tamil Nadu,5651180347
Turpalle,village,13.3734385,79.1540881,Vellore,Tamil Nadu,5651180349
Tatireddipalle,village,13.3591788,79.1679671,Vellore,Tamil Nadu,5651180351
Ramlingapuram,village,13.3764825,79.1700907,Vellore,Tamil Nadu,5651180352
Chipparaopalle,village,13.3854337,79.2054668,Vellore,Tamil Nadu,5651180355
Atlavaripalle,village,13.373138,79.185277,Vellore,Tamil Nadu,5651180360
Tervireddipalle,village,13.3693867,79.2056302,Vellore,Tamil Nadu,5651180361
Thatimakulapalle,village,13.3532341,79.2093264,Vellore,Tamil Nadu,5651180362
Chinnasamudram,village,13.3510269,79.2048274,Vellore,Tamil Nadu,5651180363
Charvaganipalle,village,13.3538256,79.1991117,Vellore,Tamil Nadu,5651180364
Enugukondayyapalle,village,13.3617921,79.2063708,Vellore,Tamil Nadu,5651180366
Penumur,village,13.3697787,79.1950067,Vellore,Tamil Nadu,5651180367
Addareddikundriga,village,13.3598846,79.2390813,Vellore,Tamil Nadu,5651180369
Kamachinnaiahpalle,village,13.3776362,79.2306057,Vellore,Tamil Nadu,5651180371
Devaragudipalle,village,13.3619672,79.2535,Vellore,Tamil Nadu,5651180374
R.Palakurichy,village,10.3094304,78.4412884,Dindigul,Tamil Nadu,5652454922
Enathy,village,10.263489,78.5214972,Sivaganga,Tamil Nadu,5654601956
Vendanpatti,village,10.2492524,78.5139817,Sivaganga,Tamil Nadu,5654601958
Thirukalambur,village,10.2051606,78.4954691,Dindigul,Tamil Nadu,5654667937
Keelakurichipatti,village,10.25096,78.4877067,Dindigul,Tamil Nadu,5654723622
Mangaiamadam,village,11.1896924,79.8037323,Nagapattinam,Tamil Nadu,5658248485
Narayanapuram,village,11.1976809,79.7885246,Nagapattinam,Tamil Nadu,5658255832
Keezhkalpoondi,village,11.4287498,78.952884,Perambalur,Tamil Nadu,5695893350
Vannamada,village,10.7047773,76.849758,Coimbatore,Tamil Nadu,5713533081
Udayakulampudur,village,11.0564576,78.2852256,Karur,Tamil Nadu,5713785407
Devagere,village,12.8571436,77.4655706,Unknown,Tamil Nadu,5724868067
Katammana Doddi,village,12.8211696,77.3231989,Unknown,Tamil Nadu,5726600589
Rampura,village,12.8411343,77.327131,Unknown,Tamil Nadu,5726600590
Guddadahalli,village,12.8337491,77.345075,Unknown,Tamil Nadu,5726600591
Vajarahalli,village,13.1016741,77.406047,Unknown,Tamil Nadu,5727554256
Marrimakullapalle,village,13.0120608,78.5402291,Unknown,Tamil Nadu,5734036114
Tirumala Pichigundlapalle,village,13.0065326,78.5146581,Unknown,Tamil Nadu,5734036115
Mattipalle,village,13.0219468,78.5279896,Unknown,Tamil Nadu,5734036116
Gonumakulapalle,village,13.0185108,78.5405079,Unknown,Tamil Nadu,5734036117
Chinnanaganapalli,village,12.9748659,78.5512966,Unknown,Tamil Nadu,5734036118
Yalakallu,village,12.9839554,78.5555006,Unknown,Tamil Nadu,5734036119
Kottapalli,village,12.9663937,78.5545959,Unknown,Tamil Nadu,5734036120
Nadipapalli,village,12.9747135,78.5423308,Unknown,Tamil Nadu,5734039521
Nadamantram,village,12.9694658,78.5748316,Unknown,Tamil Nadu,5734039522
Peddakollupalli,village,12.9963605,78.5361955,Unknown,Tamil Nadu,5734039523
Guvalaganur,village,12.9922835,78.5619894,Unknown,Tamil Nadu,5734039524
Mudaramdoddi,village,12.9739143,78.5564072,Unknown,Tamil Nadu,5734039525
Nellitippa,village,12.9691586,78.5492253,Unknown,Tamil Nadu,5734039526
Morkamalakunda,village,12.9876752,78.527744,Unknown,Tamil Nadu,5734039527
Yadikunta,village,12.9631591,78.5190827,Unknown,Tamil Nadu,5734039528
Maddakuppam,village,12.9749357,78.5212263,Unknown,Tamil Nadu,5734039529
Seshapuram,village,13.1927849,78.8815642,Vellore,Tamil Nadu,5738664595
Paleru,village,13.1993015,78.8932152,Vellore,Tamil Nadu,5738664596
Govardhanagiri,village,13.1634292,78.8911238,Vellore,Tamil Nadu,5738664597
Danduvaripalle,village,13.1990959,78.9333106,Vellore,Tamil Nadu,5738664598
Balliapalle,village,13.1896625,78.8572175,Vellore,Tamil Nadu,5738664599
Vutuvanka,village,13.1796952,78.8980908,Vellore,Tamil Nadu,5738664600
Timmajipalle,village,13.2088662,78.9312922,Vellore,Tamil Nadu,5738664601
Kurapalle,village,13.2126662,78.9294021,Vellore,Tamil Nadu,5738664602
Mungaramadugu,village,13.1902626,78.9249431,Vellore,Tamil Nadu,5738664603
Palamakulapalle,village,13.190432,78.8771119,Vellore,Tamil Nadu,5738664604
Mittur,village,13.1853008,78.8476802,Vellore,Tamil Nadu,5738664605
Mogilivaripalle,village,13.1803309,78.8487568,Vellore,Tamil Nadu,5738664606
Erlampalle,village,13.1836697,78.8435401,Vellore,Tamil Nadu,5738664607
Tekumanda,village,13.1610618,78.8571563,Vellore,Tamil Nadu,5738665084
Jambuvaripalle,village,13.1956841,78.9298827,Vellore,Tamil Nadu,5738665085
Jayanti,village,13.1781464,78.859902,Vellore,Tamil Nadu,5738665087
Karuduvaripalle,village,13.2123096,78.923854,Vellore,Tamil Nadu,5738665088
Varpattu,village,10.2570702,78.4833401,Dindigul,Tamil Nadu,5750148713
Palayam,village,12.0873106,78.5718906,Dharmapuri,Tamil Nadu,5754401719
Veerappanayakanpatti,village,12.0737716,78.5692459,Dharmapuri,Tamil Nadu,5754401720
Kelapaarai,village,12.0360835,78.522023,Dharmapuri,Tamil Nadu,5754410948
Kammaalampatti,village,12.0490263,78.5245335,Dharmapuri,Tamil Nadu,5754410949
Maaveripatti,village,12.0579342,78.5064554,Dharmapuri,Tamil Nadu,5754410951
Purakalluddai,village,12.0542515,78.5200489,Dharmapuri,Tamil Nadu,5754410981
Maambadi,village,12.0499024,78.5649115,Dharmapuri,Tamil Nadu,5754411321
Veppampatti,village,12.0467022,78.5611108,Dharmapuri,Tamil Nadu,5754411322
Ettiyampatti,village,12.0546974,78.5417747,Dharmapuri,Tamil Nadu,5754411325
Muthanoor,village,12.0562607,78.5280794,Dharmapuri,Tamil Nadu,5754411361
Melasivapuri,village,10.2559089,78.5136652,Sivaganga,Tamil Nadu,5754742576
Seelakampatti,village,10.6586593,77.1220591,Coimbatore,Tamil Nadu,5761097606
Gudipalli,village,12.7931531,78.2794556,Krishnagiri,Tamil Nadu,5782581077
Mitturu,village,12.7859089,78.2802519,Krishnagiri,Tamil Nadu,5782581080
Nallarallapalli,village,12.8695658,78.4171097,Krishnagiri,Tamil Nadu,5782581086
Choudepalli,village,12.8674862,78.4270801,Krishnagiri,Tamil Nadu,5782581088
Redlapalli,village,12.8547555,78.4153044,Krishnagiri,Tamil Nadu,5782581089
Gunjarlapalle,village,12.8680536,78.3769243,Krishnagiri,Tamil Nadu,5782581090
Settiballa,village,12.8870112,78.376323,Krishnagiri,Tamil Nadu,5782581091
Sivakuruburu,village,12.8821813,78.3708469,Krishnagiri,Tamil Nadu,5782581094
Boyanapalli,village,12.8906069,78.404067,Krishnagiri,Tamil Nadu,5782581095
Matham,village,12.8872761,78.4198155,Krishnagiri,Tamil Nadu,5782581096
Badumakulapalli,village,12.8766363,78.412313,Krishnagiri,Tamil Nadu,5782581097
Kenamakulapalle,village,12.8794737,78.3961566,Krishnagiri,Tamil Nadu,5782581098
Santhipuram,village,12.8730275,78.4051821,Krishnagiri,Tamil Nadu,5782581101
Bommanapalli,village,12.8653431,78.3949214,Krishnagiri,Tamil Nadu,5782581105
Tulasinavanipalli,village,12.8535024,78.3892836,Krishnagiri,Tamil Nadu,5782581107
Morasanapalle,village,12.8480413,78.380564,Krishnagiri,Tamil Nadu,5782581109
Nadimpalli,village,12.857165,78.3748993,Krishnagiri,Tamil Nadu,5782581110
Thumsi,village,12.8573969,78.3872197,Krishnagiri,Tamil Nadu,5782581111
Donkumanipalle,village,12.8570349,78.3936179,Krishnagiri,Tamil Nadu,5782581112
Nayanuru,village,12.7397934,78.4600854,Krishnagiri,Tamil Nadu,5782581113
Geedimakulapalli,village,12.8296471,78.5095025,Krishnagiri,Tamil Nadu,5782581114
Singasamudram,village,12.8289205,78.5049,Krishnagiri,Tamil Nadu,5782581115
Kadapalle,village,12.8234264,78.3753103,Krishnagiri,Tamil Nadu,5782581119
Karlagatta,village,12.8346733,78.3631435,Krishnagiri,Tamil Nadu,5782581121
Rallabaduguru,village,12.8564528,78.3425404,Krishnagiri,Tamil Nadu,5782581127
Chinnuru,village,12.8383392,78.3251322,Krishnagiri,Tamil Nadu,5782581131
Pedduru,village,12.8408825,78.321644,Krishnagiri,Tamil Nadu,5782581132
Bandapalli,village,12.8299121,78.3192188,Krishnagiri,Tamil Nadu,5782581133
Somapuram,village,12.8247806,78.3379505,Krishnagiri,Tamil Nadu,5782581135
Peddakuruvolapalli,village,12.813439,78.4651431,Krishnagiri,Tamil Nadu,5782581136
Balla,village,12.8140126,78.4729887,Krishnagiri,Tamil Nadu,5782581139
Aniganuru,village,12.8246188,78.4563851,Krishnagiri,Tamil Nadu,5782581145
Govindapalli,village,12.815907,78.4564599,Krishnagiri,Tamil Nadu,5782581147
Kenchanaballa,village,12.8336307,78.476198,Krishnagiri,Tamil Nadu,5782581148
Vetagirikothur,village,12.8529633,78.4370878,Krishnagiri,Tamil Nadu,5782581359
Nanjampeta,village,12.8244739,78.4421833,Krishnagiri,Tamil Nadu,5782581360
Vijalapuram,village,12.8339975,78.4638703,Krishnagiri,Tamil Nadu,5782581362
Venkatapuram,village,12.8183459,78.345799,Krishnagiri,Tamil Nadu,5782581365
Adivibadabavada,village,12.8033917,78.3245867,Krishnagiri,Tamil Nadu,5782581366
Rammaguttapalli,village,12.8061436,78.3440635,Krishnagiri,Tamil Nadu,5782581367
Koppalanattam,village,12.7960406,78.3561591,Krishnagiri,Tamil Nadu,5782581369
Gudukotturu,village,12.7945867,78.3476627,Krishnagiri,Tamil Nadu,5782581371
Badanavedu,village,12.7968966,78.3382538,Krishnagiri,Tamil Nadu,5782581373
Yamaganipalle,village,12.7939272,78.3202334,Krishnagiri,Tamil Nadu,5782581374
Kanamanapalle,village,12.780501,78.3287687,Krishnagiri,Tamil Nadu,5782581375
Bandarlapalli,village,12.7875868,78.3434742,Krishnagiri,Tamil Nadu,5782581376
Chappidigarugu,village,12.77419,78.3542001,Krishnagiri,Tamil Nadu,5782581379
Beggilipalle,village,12.7867046,78.3662524,Krishnagiri,Tamil Nadu,5782581381
Settipalle,village,12.7845237,78.3547152,Krishnagiri,Tamil Nadu,5782581383
Govindapalli,village,12.7903516,78.3563606,Krishnagiri,Tamil Nadu,5782581384
Bandakotturu,village,12.7835274,78.3706526,Krishnagiri,Tamil Nadu,5782581386
Bandasettipalli,village,12.7753144,78.3637739,Krishnagiri,Tamil Nadu,5782581387
Sigalipalli,village,12.7704547,78.3712084,Krishnagiri,Tamil Nadu,5782581390
Kangundi,village,12.7696333,78.4345377,Krishnagiri,Tamil Nadu,5782581394
Panankadu,village,11.4216032,78.1390713,Erode,Tamil Nadu,5786253428
Perumbakkam,village,12.2202453,78.9945343,Dharmapuri,Tamil Nadu,5787340309
Vattakkottai,village,8.1308105,77.5569252,Kanniyakumari,Tamil Nadu,5792618408
Edamalakkudy,village,10.2024051,76.9632559,Unknown,Tamil Nadu,5797957137
Thirumalaikovil,village,9.0327921,77.2266594,Tenkasi,Tamil Nadu,5809646755
Kothala,village,9.5645675,76.6652641,Unknown,Tamil Nadu,5830101090
Thottappally,village,9.3187932,76.384753,Unknown,Tamil Nadu,5831631336
Cumbummettu,village,9.7470303,77.2185659,Theni,Tamil Nadu,5840092437
Manjapra,village,10.2081277,76.452688,Unknown,Tamil Nadu,5840879891
Kairady,village,10.542454,76.5799534,Unknown,Tamil Nadu,5876720688
Kannerimukku,village,11.4394895,76.856913,Coimbatore,Tamil Nadu,5878098999
Dhimbatty,village,11.4401731,76.8509745,Coimbatore,Tamil Nadu,5878635240
Thanthanad,village,11.432833,76.8462968,Coimbatore,Tamil Nadu,5878635242
Kambatty,village,11.4525813,76.8550944,Coimbatore,Tamil Nadu,5878635293
Kookalthurai,village,11.4828424,76.8243563,Coimbatore,Tamil Nadu,5879022827
T. Main Hatty,village,11.4247987,76.7875671,Coimbatore,Tamil Nadu,5879022833
Kambatty,village,11.4297203,76.780529,Coimbatore,Tamil Nadu,5879022834
Ajjoor,village,11.446209,76.7957639,Coimbatore,Tamil Nadu,5879022835
Kookal,village,11.4590121,76.8200957,Coimbatore,Tamil Nadu,5879022836
Dhennatty,village,11.4627703,76.7970621,Coimbatore,Tamil Nadu,5879022838
Yeduchutlakota,village,12.9524141,78.5665822,Unknown,Tamil Nadu,5879486168
Lingapuram,village,12.947302,78.6023456,Unknown,Tamil Nadu,5879486169
Agiladoddi,village,12.9344722,78.5649877,Unknown,Tamil Nadu,5879486171
Boya Chinnaganna Palle,village,12.9405354,78.5883255,Unknown,Tamil Nadu,5879486172
Pasalamanda,village,12.9417145,78.579379,Unknown,Tamil Nadu,5879486174
Chintamakulapalle,village,12.9409024,78.573014,Unknown,Tamil Nadu,5879486175
Ramanathapuram,village,12.9476497,78.5917143,Ramanathapuram,Tamil Nadu,5879486176
Kudavagatta,village,12.9341646,78.5734141,Unknown,Tamil Nadu,5879486177
Ramatheertham,village,12.9536762,78.5740025,Unknown,Tamil Nadu,5879486178
Sogadaballa,village,12.9012022,78.3810884,Krishnagiri,Tamil Nadu,5879486179
Regadadinnepalle,village,12.9045229,78.3733902,Krishnagiri,Tamil Nadu,5879486180
Venkatepalli,village,12.8922415,78.390713,Krishnagiri,Tamil Nadu,5879486181
Dasimanipalle,village,12.8425811,78.2912757,Krishnagiri,Tamil Nadu,5879486183
Pogurupalle,village,12.8440415,78.2848689,Krishnagiri,Tamil Nadu,5879486184
Suddalakuppam,village,12.9505343,78.5554395,Unknown,Tamil Nadu,5879488186
Bandapalli,village,12.9398877,78.5507292,Unknown,Tamil Nadu,5879488189
Bellagunta,village,12.9422907,78.5293331,Unknown,Tamil Nadu,5879488192
Yarranapalli,village,12.938825,78.5046768,Unknown,Tamil Nadu,5879488196
Baisukuppam,village,12.948929,78.5022973,Unknown,Tamil Nadu,5879488197
Bangalavur,village,12.9726979,78.5143334,Unknown,Tamil Nadu,5879488200
Bairupalle,village,12.9638613,78.5058164,Unknown,Tamil Nadu,5879488201
Gummireddipalli,village,12.9585003,78.4984416,Unknown,Tamil Nadu,5879488202
Jangamaguruvepalli,village,12.9715599,78.4788,Unknown,Tamil Nadu,5879488203
Kambepalli,village,12.9659995,78.4947447,Unknown,Tamil Nadu,5879488204
Adinapalli,village,12.9616096,78.4856107,Unknown,Tamil Nadu,5879488205
Pedda Bharanipalle,village,12.9737357,78.4920563,Unknown,Tamil Nadu,5879488206
Chendagutta,village,12.973747,78.4512274,Unknown,Tamil Nadu,5879488207
Gandharamakulapalli,village,12.9686606,78.4603115,Unknown,Tamil Nadu,5879488208
Padigalakuppam,village,12.9605656,78.4605161,Unknown,Tamil Nadu,5879488209
Atrapalli,village,12.9737282,78.4411906,Unknown,Tamil Nadu,5879488210
Vibhutiyeranagaram,village,12.9667489,78.4467506,Unknown,Tamil Nadu,5879488211
Kollupalli,village,12.9464248,78.4286179,Krishnagiri,Tamil Nadu,5879488212
Sivunikuppam,village,12.9405754,78.4471227,Krishnagiri,Tamil Nadu,5879488214
Yellagarani,village,12.9349732,78.4420836,Krishnagiri,Tamil Nadu,5879488215
Baipparedlapalle,village,12.9292253,78.4716911,Krishnagiri,Tamil Nadu,5879488217
Cheldiganipalle,village,12.9339989,78.4541109,Krishnagiri,Tamil Nadu,5879488218
Karakunta,village,12.9531614,78.466823,Unknown,Tamil Nadu,5879488219
Mundulagupte,village,12.9495523,78.4689944,Unknown,Tamil Nadu,5879488220
Kongatam,village,12.9542266,78.4512464,Unknown,Tamil Nadu,5879488222
Kanamanayanipalli,village,12.9418028,78.4746252,Unknown,Tamil Nadu,5879488223
Kompasamudram,village,12.9199608,78.4829065,Krishnagiri,Tamil Nadu,5879488225
Bagalanattam,village,12.9196448,78.4982687,Unknown,Tamil Nadu,5879488226
Mittapalli,village,12.9027747,78.4766908,Krishnagiri,Tamil Nadu,5879488227
Vasanadu,village,12.6970861,78.3584645,Krishnagiri,Tamil Nadu,5879488231
Chinnavasanadu,village,12.6922896,78.3611351,Krishnagiri,Tamil Nadu,5879488232
Paipalyam,village,12.6839554,78.3538492,Krishnagiri,Tamil Nadu,5879488233
Chinnamankaladoddi,village,12.6985481,78.3664634,Krishnagiri,Tamil Nadu,5879488234
Kanumapacharllapalli,village,12.6598852,78.3882242,Krishnagiri,Tamil Nadu,5879488236
Kamalapattu,village,12.8136183,78.5353195,Krishnagiri,Tamil Nadu,5879488237
